scopus_id,doi,year,journal,title,sample_us_label,evidence_field,evidence_quote,rationale,us_and_non_us_samples_reported,metadata_sha256,abstract_sha256,reviewer,reviewer_type,review_date,human_validated,annotation_version,article_url,credited_authids,credited_researchers,n_credited_researchers,metadata_sample_us_label,source_review,fulltext_filename,fulltext_page,fulltext_source_sha256
85146866960,,2022,International Journal of Communication,Job Satisfaction and Social Media Use: Cognitive Reflection and Journalists’ Utilization in Egypt and the United States,us_explicit,abstract,journalists’ job satisfaction in Egypt and the United States,Comparative journalist samples in both countries.,true,02f804b7f5b5f6c4e3a36bb90886a83ee962a0645b89d308a8462dd7e570df51,4c4bd659e32b6674a444ac0e60047af08c09c0bdf05a8a8d3915475cb48bae61,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://www.scopus.com/record/display.uri?eid=2-s2.0-85146866960,24474160700,Brian R. Calfano,1,us_explicit,metadata,,,
85147143671,10.1097/NMD.0000000000001578,2023,Journal of Nervous and Mental Disease,Mental Health Public Stigma in US Jewish Communities,us_explicit,abstract,This study examines the stigma within the US Jewish communities,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,25b3c13c6a68ce0cf75b603445f2f10026585fe50ae38e703f5719a24ed0818b,adf92355b7fc57616bd139abba1eaaadbab0c78c645850a7429ecd321304f5ee,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1097/NMD.0000000000001578,14832646600,Robin E. Gearing,1,us_explicit,metadata,,,
85147209656,10.1111/pops.12882,2023,Political Psychology,Motivated to Forgive? Partisan Scandals and Party Supporters,non_us,abstract,2019 Canadian election,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,d2d9206e2118a01a95c739ae14a355c9101736d3ab691f169e4220d3e72039a3,54d7a2816bb524362d6e197a885d4bffdd43cb7d89fa99a3e00b7858bd2dcd8a,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/pops.12882,15757402700,Peter John Loewen,1,non_us,metadata,,,
85147286875,10.1177/00220027231153580,2023,Journal of Conflict Resolution,Responding to Uncertainty: The Importance of Covertness in Support for Retaliation to Cyber and Kinetic Attacks,unclear,abstract,,Available metadata does not locate the experimental sample.,false,bad448ec9a72616b3f856de0b0095517c0312b8b02a3419ca00e371f4953420f,fd8ddfa3ea73b51f6d062f5488735686262bd24c28936f8e3dd8f92588c35f9f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00220027231153580,57188880644,Lauren Sukin,1,unclear,metadata,,,
85147434032,10.1080/13501763.2023.2171091,2023,Journal of European Public Policy,A widening authority–legitimacy gap in EU regulatory governance? An experimental study of the European Medicines Agency’s legitimacy in health security regulation,non_us,abstract,survey experiment with Dutch local politicians,Study population or findings explicitly situated outside the US.,false,146a3d13355b5c0adf3cdb1f18184e42a634b3833ed6cec1c92cfe858e9e4cd2,8e803733084117ad25e17eef41fcf7d616b7bfb7da58368f101c7976bb340514,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1080/13501763.2023.2171091,57189074265,Honorata Mazepus,1,non_us,metadata,,,
85147509395,10.1111/gwao.12963,2024,Gender Work and Organization,Gender-role preference matters: How family policy dissemination affects marriage/fertility intentions,non_us,abstract,marriage and fertility intentions of Japanese young individuals,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,6af49a47f6ebaee17a1bf9bfc67856b0b37f9ad2283e1d0dd8a4335544dfd881,27b99f04d85f3665bb2ecc031d997c109bebce209f15bf4639ea2937b84793d6,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/gwao.12963,57264879500,Senhu Wang,1,non_us,metadata,,,
85147713538,10.1080/1369183X.2023.2172716,2023,Journal of Ethnic and Migration Studies,The impact of immigrants’ characteristics on anti-immigrant sentiment among the Jewish majority and the Arab minority in Israel,non_us,abstract,two national representative samples of the Jewish (majority) and of the Arab (minority) populations in Israel,Both experimental populations are explicitly in Israel.,false,9c3cfc34440361f13e2ffbe7265dcc6231e0264e10866fe5198f17a10ab146e0,c8fa761a10653490090bf61f0bce5a91c65ef9de2f7e90620bc791ea4ed0dcf8,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1080/1369183X.2023.2172716,7003772257,Thomas Hinz,1,non_us,metadata,,,
85147720720,10.1073/pnas.2210666120,2023,Proceedings of the National Academy of Sciences of the United States of America,Resolving content moderation dilemmas between free speech and harmful misinformation,us_explicit,abstract,US respondents,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,ab3598d686123dd2801dfc5f7fc5c0cfa3716a6f84ea793236bcce40573637fe,746a7376e846e1b7aa9f62c25a6c501730efbd37b7c7c55f40597f5cd365b2f7,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1073/pnas.2210666120,14034772300,Jason Reifler,1,us_explicit,metadata,,,
85148945547,10.1007/s11109-023-09863-0,2024,Political Behavior,"Shared Status, Shared Politics? Evaluating a New Pathway to Black Solidarity with Other People of Color",us_inferred,abstract,coalition-building among racially minoritized groups in US politics,US racial solidarity and Border Patrol policy context suggest US respondents.,false,892f3c04294856c98c516368b9fbd886dbdadcac243760282cfffc4c1532f9d8,27a5c9a137465cafc5bcdad3f7ae5002098f861a8cff0392b740aacb91df5d00,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1007/s11109-023-09863-0,35183713000,Efrén O. Pérez,1,us_inferred,metadata,,,
85149118557,10.1038/s41562-023-01551-7,2023,Nature Human Behaviour,Partisans’ receptivity to persuasive messaging is undiminished by countervailing party leader cues,us_explicit,abstract,We test whether American partisans’ receptivity,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,598cf8811e87eac407387c21040188512958895db4842e1cc728fa14e2efca09,f98fc6afc09452f6d4c007c82cd5dd2e589956675b811397d3d7a3ead75a7bc8,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1038/s41562-023-01551-7,23095594600,David G. Rand,1,us_explicit,metadata,,,
85149816643,10.1017/S104909652200138X,2023,PS Political Science and Politics,Your Honor's Misdeeds: The Consequences of Judicial Scandal on Specific and Diffuse Support,us_inferred,full_text,Justice Brett Kavanaugh’s alleged misconduct,"Three MTurk/Lucid experiments ask about US federal judges, Supreme Court confirmation and Kavanaugh; this supports US context inference, not a verified residence criterion.",false,5ebd6aea3ea18f2c8ab19cd0c76e990da26183623aee8cd368b0a5f901bf55ad,3d609d8f461f17254d828c7865ffe32071f0432b4a2877f7d69423040d970b3a,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_metadata_v1,https://doi.org/10.1017/S104909652200138X,55494876700,David R. Miller,1,unclear,full_text,85149816643.pdf,3,9da4b81ed051e7faf9df2f54f5030eacdc576d7973cb269bdfe14d3e90edd62d
85150347085,10.1017/XPS.2023.8,2023,Journal of Experimental Political Science,The Commitment Trap Revisited: Experimental Evidence on Ambiguous Nuclear Threats,us_explicit,abstract,"sample of 1,000 U.S. citizens","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",false,1adcdfaac2abf6880900eb5c1a1030535af29bf41c9d1d3c697d1d012024beeb,38177566f4622e54c17a42df73f997483b2d720cb814076b8ce615880a806f9c,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/XPS.2023.8,55672957800|57220041117,Michal Smetana; Ondřej Rosendorf,2,us_explicit,metadata,,,
85150416542,10.1017/S0305741022001370,2023,China Quarterly,Opportunistic Bargaining: Negotiating Distribution in China,non_us,abstract,opportunistic bargaining is widely accepted by Chinese citizens,Metadata identifies a non-US population or study setting; no US experimental sample is reported.,false,d423947066b33e6c1b65ef38bae08061420cd8acd80d44b6a5458bab26590b5a,fef52b0170a8dddc059ffcb8a7338c24951f12b0f176f9ea6494339e31cf0bcb,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0305741022001370,57226745341,Li Shao,1,non_us,metadata,,,
85150666256,10.1186/s12889-023-15234-5,2023,BMC Public Health,Stigmatization in the context of the COVID-19 pandemic: a survey experiment using attribution theory and the familiarity hypothesis,non_us,abstract,in Germany,The vignette experiment was conducted in Germany.,false,3c7ffd0f363b6dcb1da1aef590ab08c870a614b55a09871dc86ecc8856b61968,dba1fda32ec1ce8adc9fa40ef687d98b752a2b9225897ca550e839dc21927a7b,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.1186/s12889-023-15234-5,56063862300,Sebastian Sattler,1,non_us,metadata,,,
85150819039,10.1371/journal.pone.0282308,2023,Plos One,Information battleground: Conflict perceptions motivate the belief in and sharing of misinformation about the adversary,non_us,abstract,sample of Ukrainians,"Russia, EU and Tanzania are treatment topics.",false,636978bdf721e84d950803e7e3a7467a20a262a01784289b260a11f0d508ae76,e8c5679472287d5a09e9ceae4140bf8189358d32f2ffb0795d5a1161de7ea8ce,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1371/journal.pone.0282308,57189074265,Honorata Mazepus,1,non_us,metadata,,,
85151429736,10.1111/1467-9477.12246,2023,Scandinavian Political Studies,Priming citizens to think about public participation initiatives: Does it impact their view of government?,unclear,abstract,,Available metadata does not locate the experimental sample.,false,9458c8a60c0b6aab33d29f87e9849f629f8e5cbfd28a9a917c8e742d62b3655a,3b7e2b49805aeebaf464eb014bf1ebc774db17c1b21a0a1bfaadd5ba539ba85f,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/1467-9477.12246,56689411500,Mette Kjærgaard Thomsen,1,unclear,metadata,,,
85152296772,10.1177/00104140231169016,2023,Comparative Political Studies,Credit Claiming by Labeling,non_us,abstract,survey experiment in Argentina,Study population or findings explicitly situated outside the US.,false,9a0a85dc725ccbcff7d6c679431268415ab079152fab512b7bf7c4beded26d1a,82ac43e3b3ef16a98f154a1d987b124e62f9fa98393f3c17d01bf512079d93a7,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1177/00104140231169016,35861891200,Matthew S. Winters,1,non_us,metadata,,,
85156243509,10.18148/srm/2023.v17i1.8010,2023,Survey Research Methods,"Puzzling Answers to Crosswise Questions: Examining Overall Prevalence Rates, Response Order Effects, and Learning Effects",unclear,abstract,a general population survey,The general-population survey's country is unspecified.,false,ae02b489fa0a6c40331325f02b17b9394fd9e27b0a404c7c25ef8187962faf26,85160b556a985d29f4f165340d2f3ad700099beb90e34177ed5642c65d69c022,Codex (GPT-6),AI_assisted,2026-09-09,false,top100_2010_metadata_v1,https://doi.org/10.18148/srm/2023.v17i1.8010,7003772257,Thomas Hinz,1,unclear,metadata,,,
85158001358,10.1111/padm.12932,2024,Public Administration,Promoting Citizens' willingness to participate in coproduction in public service through information frames,unclear,abstract,,Waste sorting experiments without sample country.,false,7b20a115ab599c41a48eee2f71e2c21d9451d037993e7315323112542b7eeb30,f073dd5d42e38f117f07af653c8377eba0f9c79dfd8a3bf3d5f6f53e17370452,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/padm.12932,57191360465,Jinfeng Zhang,1,unclear,metadata,,,
85158112186,10.1017/S1468109922000354,2023,Japanese Journal of Political Science,Voter responses to female candidates' voice pitch: Experimental evidence from Japan,non_us,abstract,we conducted an original survey experiment in Japan,"US mentioned for prior work, not current sample.",false,9dd9f8206284eeacd0200633d69a41f9014d8a7017c111ebb97c3f19d50c3132,14d3046da20fb000a10575bed62a5b0498b8897a2804b890158ab4772646ebb7,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S1468109922000354,57205672554,Seiki Tanaka,1,non_us,metadata,,,
85159180192,10.1111/lsq.12425,2024,Legislative Studies Quarterly,Experimental Evidence of the Benefits and Risks of Credit Claiming and Pork Busting,us_inferred,abstract,overall approval of an unnamed member of Congress,US congressional credit claiming and constituency evaluations suggest a US electorate.,false,78164d88f0043dec3dda05fd63f9d0abf68b685f41ce6b131becdf890b14e3ed,c392351b45bb131270793c3df62e60151b7f87b982d5d7064a57188ae3fc301a,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1111/lsq.12425,57952558700,Peter T. McLaughlin,1,us_inferred,metadata,,,
85159235309,10.1016/j.envsci.2023.04.019,2023,Environmental Science and Policy,"Factual information on the environmental impacts of consumption abroad increases citizens' problem awareness, but not support for mitigating such impacts",non_us,abstract,representative survey (N = 8’000) in Switzerland,Study population or findings explicitly situated outside the US.,false,ff7ccf9a15734bdc1e32f7cfeca7cc2a053d7d09cd4ac9ea401713dbf7b46d32,082a719b408c127ab5384a0aac015de77e553388a0b24872e7504d2f7f732077,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.envsci.2023.04.019,6602110388,Thomas Bernauer,1,non_us,metadata,,,
85159334579,10.1017/S0007123422000175,2023,British Journal of Political Science,Public Demand for Extraterritorial Environmental and Social Public Goods Provision,non_us,abstract,real-world referendum in Switzerland,Representative voters in Swiss referendum.,false,25115c0d43a49fd25e08f41d3f45db1314ded4a857bbb6a79613ee6f1d686ede,1b86c91b97f2b7a20bbd1a406e6d7c45d36706f658ee959057392f8cb082645b,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1017/S0007123422000175,6602110388|57190806413,Thomas Bernauer; Lukas Rudolph,2,non_us,metadata,,,
85159582567,10.1093/isq/sqac060,2023,International Studies Quarterly,Environmental Concern Leads to Trade Skepticism on the Political Left and Right,non_us,abstract,population-based survey experiment in Switzerland,Study population or findings explicitly situated outside the US.,false,af4829d037741c8ba25d1aa138d31d37b7a149bc3c0457538db211332e352d1e,9e8dd34a0b1156ab0b3251e5e041671346f1bb0c2407a70d9583f91338c092ee,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqac060,6602110388|57190806413,Thomas Bernauer; Lukas Rudolph,2,non_us,metadata,,,
85159594856,10.1093/isq/sqac080,2023,International Studies Quarterly,Framing States: Unitary Actor Language and Public Support for Coercive Foreign Policy,us_explicit,abstract,survey experiments on US adults,"Abstract explicitly identifies Americans, US respondents, or a US study setting.",false,956a9cb4d78f450eaaf672d8ff9ca3779b9bad7bf270883560b27c003eea3282,d5d5f7f752dfaa688b862ff37cff7a38a0da952af75da1c84a83eab4012f78ee,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqac080,56611317200,John V. Kane,1,us_explicit,metadata,,,
85160106921,10.1093/isq/sqad012,2023,International Studies Quarterly,Where Should Multinationals Pay Taxes?,us_explicit,abstract,"survey experiments in Brazil, France, and the United States","Metadata directly identifies a US experimental population, setting, or findings attributed to Americans.",true,8795e242d59e18d99e25c88b8b78a8cf9fcb049f282a91c94a24b781f97d55ee,83b9ea0321b70b4ccfb148c544a3a049cfbd97f1943783eb21610325bb5cedd3,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1093/isq/sqad012,7006126634,André Blais,1,us_explicit,metadata,,,
85160547976,10.1016/j.worlddev.2023.106305,2023,World Development,Foreign pressure and public opinion in target states,non_us,abstract,"Myanmar, Nepal, and Indonesia",Study population or findings explicitly situated outside the US.,false,e73154a018fb1c719b50e2345398fb73f1ec2e2e7a09ce6e1c8680b7722d8b3f,0350656d6b5a5a0b53a3f6113fe8061a0815e6cd1fa410c307384bda6666adb8,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1016/j.worlddev.2023.106305,35861891200,Matthew S. Winters,1,non_us,metadata,,,
85160596820,10.1073/pnas.2301836120,2023,Proceedings of the National Academy of Sciences of the United States of America,Correcting misperceptions of out-partisans decreases American legislators’ support for undemocratic practices,us_inferred,abstract,democratic backsliding in the United States,Survey of state legislators in US democratic-backsliding setting.,false,4f2a79c16bebbeee0128aa29910d6e0ad88e2e1a96f19f1c15f621ce2cf03efa,a3bed72082ae0308a973e402fbf6116e54ee8112c73a5e542ef9964046e6a4d2,Codex (GPT-6),AI_assisted,2026-09-08,false,top100_metadata_v1,https://doi.org/10.1073/pnas.2301836120,6603696960|16305967100,James N. Druckman; Robb Willer,2,us_inferred,metadata,,,
