variant,display_position,competition_rank,authid,name,n_articles,n_first,n_last,article_ids,status
current_published,4809,2190,56613030000,Maldonado G.,1,0,1,85082195460,actual_frozen_dashboard_ranking
current_published,4810,2190,56613545700,Cairns D.,1,0,1,84890442716,actual_frozen_dashboard_ranking
current_published,4811,2190,56621705700,Cheng J.W.,1,0,1,85124820635,actual_frozen_dashboard_ranking
current_published,4812,2190,56623671500,Cheng S.,1,1,0,85068561500,actual_frozen_dashboard_ranking
current_published,4813,2190,56624531700,Boxell L.,1,1,0,85150414412,actual_frozen_dashboard_ranking
current_published,4814,2190,56625661400,Rosenzweig S.C.,1,1,1,85104970527,actual_frozen_dashboard_ranking
current_published,4815,2190,56642605100,Wing C.,1,1,1,85066439232,actual_frozen_dashboard_ranking
current_published,4816,2190,56643089400,Guntermann E.,1,1,1,85068516376,actual_frozen_dashboard_ranking
current_published,4817,2190,56650530100,King L.L.,1,1,0,84929590619,actual_frozen_dashboard_ranking
current_published,4818,2190,56652082700,Wüest R.,1,1,0,85124501942,actual_frozen_dashboard_ranking
current_published,4819,2190,56652159600,Wutchiett D.,1,0,1,105004040465,actual_frozen_dashboard_ranking
current_published,4820,2190,56653176100,Córdova A.,1,1,0,105017173021,actual_frozen_dashboard_ranking
current_published,4821,2190,56655726200,Zhang M.J.,1,0,1,85217415883,actual_frozen_dashboard_ranking
current_published,4822,2190,56656478800,AlDahoul N.,1,1,0,105003813432,actual_frozen_dashboard_ranking
current_published,4823,2190,56659245500,Kotcher J.E.,1,1,0,85014547994,actual_frozen_dashboard_ranking
current_published,4824,2190,56659789200,Olmsted P.,1,0,1,85120629976,actual_frozen_dashboard_ranking
current_published,4825,2190,56662249800,Wig T.,1,0,1,85132130698,actual_frozen_dashboard_ranking
current_published,4826,2190,56668010500,Wang T.,1,1,0,85212144519,actual_frozen_dashboard_ranking
current_published,4827,2190,56668513500,Freire D.,1,1,0,85147586653,actual_frozen_dashboard_ranking
current_published,4828,2190,56672433700,O’Connor K.,1,1,0,85021302853,actual_frozen_dashboard_ranking
current_published,4829,2190,56674890000,Li H.,1,0,1,84930726235,actual_frozen_dashboard_ranking
current_published,4830,2190,56675338200,Qian M.,1,1,0,85095714343,actual_frozen_dashboard_ranking
current_published,4831,2190,56675640500,Philips A.Q.,1,0,1,85181204696,actual_frozen_dashboard_ranking
current_published,4832,2190,56676441400,Vivalt E.,1,0,1,105041650525,actual_frozen_dashboard_ranking
current_published,4833,2190,56680864700,Meissner T.,1,0,1,105000483869,actual_frozen_dashboard_ranking
current_published,4834,2190,56681182800,Kroeber C.,1,0,1,85142692628,actual_frozen_dashboard_ranking
current_published,4835,2190,56685055700,Burmeister A.,1,1,0,85043373400,actual_frozen_dashboard_ranking
current_published,4836,2190,56685557900,Schaltenbrand B.,1,1,0,84966659025,actual_frozen_dashboard_ranking
current_published,4837,2190,56685587700,Martínez Machain C.,1,0,1,105038865848,actual_frozen_dashboard_ranking
current_published,4838,2190,56688609800,Hofstra B.,1,1,0,105024249125,actual_frozen_dashboard_ranking
current_published,4839,2190,56692243400,Bishop S.C.,1,1,0,85068194857,actual_frozen_dashboard_ranking
current_published,4840,2190,56692768700,Stagnaro M.N.,1,1,0,85176547661,actual_frozen_dashboard_ranking
current_published,4841,2190,56693790300,Reilly J.,1,1,1,84932109284,actual_frozen_dashboard_ranking
current_published,4842,2190,56700972100,Ayala-Hurtado E.,1,0,1,105003018211,actual_frozen_dashboard_ranking
current_published,4843,2190,56701480100,He W.,1,0,1,105021128983,actual_frozen_dashboard_ranking
current_published,4844,2190,56702252700,Lui L.,1,0,1,105031377260,actual_frozen_dashboard_ranking
current_published,4845,2190,56703217800,Parks Van Houweling R.,1,0,1,84933506360,actual_frozen_dashboard_ranking
current_published,4846,2190,56706646700,Kim K.(.,1,0,1,85120803598,actual_frozen_dashboard_ranking
current_published,4847,2190,56709188500,Martin K.D.,1,1,0,85098071489,actual_frozen_dashboard_ranking
current_published,4848,2190,56709575300,McEntire K.J.,1,1,0,85048784398,actual_frozen_dashboard_ranking
current_published,4849,2190,56714083800,Liu W.,1,0,1,85160564112,actual_frozen_dashboard_ranking
current_published,4850,2190,56714969600,Simmons A.J.,1,0,1,105010525332,actual_frozen_dashboard_ranking
current_published,4851,2190,56718945400,Song M.,1,0,1,85208231952,actual_frozen_dashboard_ranking
current_published,4852,2190,56719211900,Martens A.,1,1,0,105033985432,actual_frozen_dashboard_ranking
current_published,4853,2190,56719395000,Gauvin J.P.,1,0,1,84911469843,actual_frozen_dashboard_ranking
current_published,4854,2190,56725230500,Stallings R.P.,1,1,0,85028558428,actual_frozen_dashboard_ranking
current_published,4855,2190,56725260600,Forney J.,1,0,1,85074286911,actual_frozen_dashboard_ranking
current_published,4856,2190,56725469300,Lehr A.,1,0,1,105035004415,actual_frozen_dashboard_ranking
current_published,4857,2190,56725827200,Schubiger L.I.,1,0,1,105037679138,actual_frozen_dashboard_ranking
current_published,4858,2190,56730340900,Oliphant J.,1,0,1,85144453045,actual_frozen_dashboard_ranking
current_published,4859,2190,56730932300,Kuehnhanss C.R.,1,1,0,85038390442,actual_frozen_dashboard_ranking
current_published,4860,2190,56734715000,Yang S.,1,1,1,105027956618,actual_frozen_dashboard_ranking
current_published,4861,2190,56739562000,Xie Y.,1,1,0,85208161938,actual_frozen_dashboard_ranking
current_published,4862,2190,56740236000,Mark A.,1,0,1,85161296884,actual_frozen_dashboard_ranking
current_published,4863,2190,56748142200,Zellman A.,1,1,1,85070957285,actual_frozen_dashboard_ranking
current_published,4864,2190,56749101200,Ishizuka P.,1,1,1,85083874191,actual_frozen_dashboard_ranking
current_published,4865,2190,56749130000,Klocek J.,1,0,1,85097593946,actual_frozen_dashboard_ranking
current_published,4866,2190,56749860100,Garnett H.A.,1,0,1,85174581360,actual_frozen_dashboard_ranking
current_published,4867,2190,56755139300,Cernat A.,1,0,1,85056541355,actual_frozen_dashboard_ranking
current_published,4868,2190,56759098200,Shugart E.C.,1,0,1,85062524345,actual_frozen_dashboard_ranking
current_published,4869,2190,56760584900,Zhang W.,1,1,0,105027970339,actual_frozen_dashboard_ranking
current_published,4870,2190,56763391100,Han R.,1,1,0,85150416542,actual_frozen_dashboard_ranking
current_published,4871,2190,56763469600,Knight C.R.,1,1,0,105028576278,actual_frozen_dashboard_ranking
current_published,4872,2190,56763769000,Finger L.K.,1,1,0,85116386825,actual_frozen_dashboard_ranking
current_published,4873,2190,56763925800,Dahlgaard J.O.,1,1,0,85019171113,actual_frozen_dashboard_ranking
current_published,4874,2190,56765233100,Jo S.,1,1,0,85207518269,actual_frozen_dashboard_ranking
current_published,4875,2190,56767459700,Ward D.,1,0,1,85110493449,actual_frozen_dashboard_ranking
current_published,4876,2190,56767476800,Endo M.,1,0,1,105008472735,actual_frozen_dashboard_ranking
current_published,4877,2190,56768857400,Cheung A.K.L.,1,1,0,85190299011,actual_frozen_dashboard_ranking
current_published,4878,2190,56769052300,Boon J.,1,0,1,105024114409,actual_frozen_dashboard_ranking
current_published,4879,2190,56769149600,Fabbri M.,1,1,0,85051461295,actual_frozen_dashboard_ranking
current_published,4880,2190,56770131600,von Schoultz Å.,1,0,1,85186570502,actual_frozen_dashboard_ranking
current_published,4881,2190,56770893600,Koning A.,1,1,1,85122152915,actual_frozen_dashboard_ranking
current_published,4882,2190,56770915200,Funk K.D.,1,1,0,85119994000,actual_frozen_dashboard_ranking
current_published,4883,2190,56779355900,Ogawa K.,1,1,0,85196382558,actual_frozen_dashboard_ranking
current_published,4884,2190,56780228600,Klamm C.,1,0,1,105037157820,actual_frozen_dashboard_ranking
current_published,4885,2190,56780292100,Ingrams A.,1,1,0,85119849300,actual_frozen_dashboard_ranking
current_published,4886,2190,56781164200,Rosenfeld B.,1,0,1,85041286906,actual_frozen_dashboard_ranking
current_published,4887,2190,56784453000,Ju D.,1,0,1,85215590876,actual_frozen_dashboard_ranking
current_published,4888,2190,56800217100,Breton C.,1,1,1,84940068800,actual_frozen_dashboard_ranking
current_published,4889,2190,56810966300,Rifkin L.S.,1,0,1,84959501331,actual_frozen_dashboard_ranking
current_published,4890,2190,56811169500,Rahal R.M.,1,0,1,105027144683,actual_frozen_dashboard_ranking
current_published,4891,2190,56811369500,Henninger F.,1,1,0,85172706153,actual_frozen_dashboard_ranking
current_published,4892,2190,56816837900,Rondi E.,1,1,0,85179832749,actual_frozen_dashboard_ranking
current_published,4893,2190,56816899700,Thrasher G.R.,1,1,0,85176940474,actual_frozen_dashboard_ranking
current_published,4894,2190,56817130300,Garcia D.,1,0,1,85106948635,actual_frozen_dashboard_ranking
current_published,4895,2190,56820265000,Matfess H.,1,0,1,85164317319,actual_frozen_dashboard_ranking
current_published,4896,2190,56820523400,Shi W.,1,0,1,85069917040,actual_frozen_dashboard_ranking
current_published,4897,2190,56835049200,Lee S.,1,0,1,105034006769,actual_frozen_dashboard_ranking
current_published,4898,2190,56835289300,Dennison J.,1,1,0,85126751125,actual_frozen_dashboard_ranking
current_published,4899,2190,56840393300,Kleinberg M.S.,1,1,0,105018764582,actual_frozen_dashboard_ranking
current_published,4900,2190,56841067600,Du Z.,1,1,0,85207598624,actual_frozen_dashboard_ranking
current_published,4901,2190,56841360200,Strickler R.,1,1,1,85041566767,actual_frozen_dashboard_ranking
current_published,4902,2190,56841885400,Assouline P.,1,1,0,85102622232,actual_frozen_dashboard_ranking
current_published,4903,2190,56842260100,Carter B.L.,1,0,1,85162891717,actual_frozen_dashboard_ranking
current_published,4904,2190,56842944100,Klaus K.,1,0,1,85049902928,actual_frozen_dashboard_ranking
current_published,4905,2190,56843099600,Raffler P.J.,1,0,1,85085985246,actual_frozen_dashboard_ranking
current_published,4906,2190,56843108800,Abdelaaty L.,1,1,0,105013327727,actual_frozen_dashboard_ranking
current_published,4907,2190,56844125900,Huang G.,1,0,1,105035680527,actual_frozen_dashboard_ranking
current_published,4908,2190,56846771300,Auerbach A.M.,1,1,0,85049844966,actual_frozen_dashboard_ranking
current_published,4909,2190,56847707100,Wofford C.B.,1,1,0,85088293543,actual_frozen_dashboard_ranking
current_published,4910,2190,56849949300,Weaver C.L.,1,0,1,84945316236,actual_frozen_dashboard_ranking
current_published,4911,2190,56850557700,Wong M.Y.H.,1,1,1,85063326634,actual_frozen_dashboard_ranking
current_published,4912,2190,56859456700,Thomas M.,1,1,0,85123191218,actual_frozen_dashboard_ranking
current_published,4913,2190,56861675000,Wolf R.M.,1,0,1,105046314832,actual_frozen_dashboard_ranking
current_published,4914,2190,56861841000,Visser L.N.C.,1,1,0,85117617145,actual_frozen_dashboard_ranking
current_published,4915,2190,56861849500,Gough M.D.,1,1,1,85053084961,actual_frozen_dashboard_ranking
current_published,4916,2190,56870872800,Lehmann P.S.,1,1,0,85045541946,actual_frozen_dashboard_ranking
current_published,4917,2190,56871239300,Belabas W.,1,1,0,85145548995,actual_frozen_dashboard_ranking
current_published,4918,2190,56871250100,Merdikawati N.,1,0,1,85199252364,actual_frozen_dashboard_ranking
current_published,4919,2190,56875120800,Baker A.,1,1,1,84937967820,actual_frozen_dashboard_ranking
current_published,4920,2190,56875297000,Heck P.R.,1,1,0,105013865997,actual_frozen_dashboard_ranking
current_published,4921,2190,56880237400,Battiston P.,1,1,0,85100420412,actual_frozen_dashboard_ranking
current_published,4922,2190,56884527200,Grehl S.,1,0,1,105010187118,actual_frozen_dashboard_ranking
current_published,4923,2190,56893543800,Vallejo S.,1,0,1,84943426191,actual_frozen_dashboard_ranking
current_published,4924,2190,56893627900,Meza O.,1,1,0,85088373080,actual_frozen_dashboard_ranking
current_published,4925,2190,56896978200,Pauli M.,1,0,1,85201375024,actual_frozen_dashboard_ranking
current_published,4926,2190,56899039200,Toha R.J.,1,1,0,85115159837,actual_frozen_dashboard_ranking
current_published,4927,2190,56899254500,Barnes L.,1,1,0,85202763153,actual_frozen_dashboard_ranking
current_published,4928,2190,56901111600,Pietrantuono G.,1,0,1,85052651703,actual_frozen_dashboard_ranking
current_published,4929,2190,56901291900,Rotondi V.,1,0,1,85100420412,actual_frozen_dashboard_ranking
current_published,4930,2190,56901406600,Gerpott F.H.,1,0,1,85123480394,actual_frozen_dashboard_ranking
current_published,4931,2190,56902637500,Posegga O.,1,0,1,85210572395,actual_frozen_dashboard_ranking
current_published,4932,2190,56904137500,Sukhu A.,1,1,0,85106264251,actual_frozen_dashboard_ranking
current_published,4933,2190,56904147400,Kaushal L.A.,1,0,1,85215415803,actual_frozen_dashboard_ranking
current_published,4934,2190,56911360800,Yu J.,1,1,0,105010344750,actual_frozen_dashboard_ranking
current_published,4935,2190,56915962400,Skoczeń I.,1,1,1,85101225981,actual_frozen_dashboard_ranking
current_published,4936,2190,56916066300,Wunsch N.,1,1,0,85156182554,actual_frozen_dashboard_ranking
current_published,4937,2190,56919044400,Pan S.Y.,1,1,0,85172153416,actual_frozen_dashboard_ranking
current_published,4938,2190,56919764700,Rodheim A.,1,0,1,84945162574,actual_frozen_dashboard_ranking
current_published,4939,2190,56921252600,Tu C.,1,0,1,85209705585,actual_frozen_dashboard_ranking
current_published,4940,2190,56921531700,Busch K.C.,1,1,1,85114635007,actual_frozen_dashboard_ranking
current_published,4941,2190,56921553800,Barlow A.,1,1,1,85041221626,actual_frozen_dashboard_ranking
current_published,4942,2190,56921659400,Hans D.R.,1,1,0,84945205520,actual_frozen_dashboard_ranking
current_published,4943,2190,56922279900,Poelwijk R.,1,0,1,84958918210,actual_frozen_dashboard_ranking
current_published,4944,2190,56927620000,Sutherland J.L.,1,0,1,84945589297,actual_frozen_dashboard_ranking
current_published,4945,2190,56927962900,Yilmaz L.,1,0,1,105018594667,actual_frozen_dashboard_ranking
current_published,4946,2190,56932055000,Kuipers N.,1,1,0,85118294408,actual_frozen_dashboard_ranking
current_published,4947,2190,56932209200,Huberts A.,1,0,1,85170230361,actual_frozen_dashboard_ranking
current_published,4948,2190,56938267300,Oláh K.,1,0,1,84941773973,actual_frozen_dashboard_ranking
current_published,4949,2190,56939045500,Böffel C.,1,0,1,105036254738,actual_frozen_dashboard_ranking
current_published,4950,2190,56941819300,Stiansen Ø.,1,1,0,85194740272,actual_frozen_dashboard_ranking
current_published,4951,2190,56946309200,Larsson J.,1,0,1,85125670047,actual_frozen_dashboard_ranking
current_published,4952,2190,56950363800,Bouwman R.,1,0,1,85183088890,actual_frozen_dashboard_ranking
current_published,4953,2190,56951048600,Umaña V.,1,0,1,85020961104,actual_frozen_dashboard_ranking
current_published,4954,2190,56951288300,Ramos-Ceja M.E.,1,1,0,84946544478,actual_frozen_dashboard_ranking
current_published,4955,2190,56954144400,Cheng A.,1,1,0,85052109904,actual_frozen_dashboard_ranking
current_published,4956,2190,56955658100,Krütli P.,1,0,1,85064444607,actual_frozen_dashboard_ranking
current_published,4957,2190,56956535800,Donovan K.M.,1,1,0,85046896381,actual_frozen_dashboard_ranking
current_published,4958,2190,56957135300,Kolpinskaya E.,1,1,0,85064151968,actual_frozen_dashboard_ranking
current_published,4959,2190,56964157500,Holmquist H.,1,1,0,85051811719,actual_frozen_dashboard_ranking
current_published,4960,2190,56966667600,Friedhoff S.,1,0,1,84948582674,actual_frozen_dashboard_ranking
current_published,4961,2190,56975901100,Myers A.,1,1,0,105003302298,actual_frozen_dashboard_ranking
current_published,4962,2190,56976278100,Leites M.,1,0,1,85133820258,actual_frozen_dashboard_ranking
current_published,4963,2190,56976455700,Vandeweerdt C.,1,1,1,105018004395,actual_frozen_dashboard_ranking
current_published,4964,2190,56979273700,Kosmowski F.,1,1,0,85086385701,actual_frozen_dashboard_ranking
current_published,4965,2190,56979373700,Luck-Sikorski C.,1,1,0,85018240570,actual_frozen_dashboard_ranking
current_published,4966,2190,56985903000,Geber S.,1,0,1,105013786482,actual_frozen_dashboard_ranking
current_published,4967,2190,56993588000,Stolwijk S.,1,1,0,85079435293,actual_frozen_dashboard_ranking
current_published,4968,2190,56995814600,Lytle A.,1,0,1,85091798222,actual_frozen_dashboard_ranking
current_published,4969,2190,56997348000,Seebauer M.,1,0,1,85131278479,actual_frozen_dashboard_ranking
