identity,scopus_id,all_scopus_ids,metadata_scopus_id,doi,title,year,journal,source_id,authids,first_authid,last_authid,byline_complete,n_authors,byline_issue,metadata_source,metadata_retrieved_at,current_raw,original_query,narrower_query,current_published_credited,current_local_phrase_verified
doi:10.1080/03050629.2021.1898955,85103382393,85103382393,85103382393,10.1080/03050629.2021.1898955,Commanding Support: Values and Interests in the Rhetoric of Alliance Politics,2021,International Interactions,25794,57203528227|57211542151|57211044623,57203528227,57211044623,true,3,,private/cache/search/ea264d31cc814e8be825e3f582d0a71069dc16aab27575a2026a6115a7802262.json,2026-09-08T09:40:29.991074+00:00,true,true,true,true,true
doi:10.1080/03050629.2021.1898957,85104712462,85104712462,85104712462,10.1080/03050629.2021.1898957,The (still) mysterious case of agricultural protectionism,2021,International Interactions,25794,60596595800|36676605900|6602110388,60596595800,6602110388,true,3,,private/cache/search/92c7162860a0aec9745ad84d6444578bee272f3f2b7ee476c5602216356b8eda.json,2026-09-08T09:58:34.845603+00:00,true,true,true,true,true
doi:10.1080/03050629.2023.2184814,85152392737,85152392737,85152392737,10.1080/03050629.2023.2184814,Sanctions and target public opinion: Experimental evidence from Turkey,2023,International Interactions,25794,57221749989,57221749989,57221749989,true,1,,private/cache/search/00bdb238f06cf6079b71401b7265406fe5e490020e19db7a1ee66dc6f8f3ef3e.json,2026-09-08T09:40:50.802264+00:00,true,true,true,true,true
doi:10.1080/03050629.2024.2319096,85190816427,85190816427,85190816427,10.1080/03050629.2024.2319096,Nothing Compares? Investigating the Cost of Food as a Driver of Urban Unrest,2024,International Interactions,25794,57195638508|59831092500,57195638508,59831092500,true,2,,private/cache/search/30dc0cbd563b66869475408a5253f85b6d8c5bf79ce07df288d791716079f92a.json,2026-09-08T09:41:25.875431+00:00,true,true,true,true,true
doi:10.1080/03050629.2024.2348063,85193691064,85193691064,85193691064,10.1080/03050629.2024.2348063,South Korean Cost Sensitivity and Support for Nuclear Weapons,2024,International Interactions,25794,57846606300,57846606300,57846606300,true,1,,private/cache/search/30027a4df931b3a1ccba21271878d7a5fd6d22d3c8d174cd594f649ad6af3627.json,2026-09-08T09:41:23.860318+00:00,true,true,true,true,true
doi:10.1080/03050629.2024.2349922,85193402130,85193402130,85193402130,10.1080/03050629.2024.2349922,"Democratic Erosion, Partisanship, and Election Observers: Evidence from a Survey Experiment",2024,International Interactions,25794,57209415442|56669557400,57209415442,56669557400,true,2,,private/cache/search/30027a4df931b3a1ccba21271878d7a5fd6d22d3c8d174cd594f649ad6af3627.json,2026-09-08T09:41:23.860318+00:00,true,true,true,true,true
doi:10.1080/03050629.2024.2352489,85193712503,85193712503,85193712503,10.1080/03050629.2024.2352489,The color of international trade: How different racial attitudes affect public trade preferences,2024,International Interactions,25794,57200286837|57189914557,57200286837,57189914557,true,2,,private/cache/search/30027a4df931b3a1ccba21271878d7a5fd6d22d3c8d174cd594f649ad6af3627.json,2026-09-08T09:41:23.860318+00:00,true,true,true,true,true
doi:10.1080/03050629.2024.2441660,85212864029,85212864029,85212864029,10.1080/03050629.2024.2441660,Answering the Call: Why Aid Allies in Cyber Conflict?,2026,International Interactions,25794,57202506069|57114676100,57202506069,57114676100,true,2,,private/cache/search/b305b2bfc639e8a9b660ce2d1a8f99c55f770c1ca06ee472a6143147fd547e48.json,2026-09-08T09:41:42.028636+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2468173,105002267089,105002267089,105002267089,10.1080/03050629.2025.2468173,At the edge of war: Frontline ally support for the United States military1,2025,International Interactions,25794,58209812500|56373103800|56685587700|57225072033,58209812500,57225072033,true,4,,private/cache/search/83f25208e7b28bb453bcc9f173de1102d4bca59c28566b868ee0551dbae40206.json,2026-09-08T09:42:15.684872+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2478145,105000528835,105000528835,105000528835,10.1080/03050629.2025.2478145,Cyber Conflict & Domestic Audience Costs,2026,International Interactions,25794,57206486483,57206486483,57206486483,true,1,,private/cache/search/0523e9f24d51c09b10c84dcdc721a43dcc05dbefcf1fa2c9d583426d3d127262.json,2026-09-08T09:42:33.162102+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2489366,105002720818,105002720818,105002720818,10.1080/03050629.2025.2489366,How Low Can You Go? The Effects of Low Credibility False Flag Incidents on International and Domestic Approval for Interstate Wars1,2025,International Interactions,25794,49561366900,49561366900,49561366900,true,1,,private/cache/search/83f25208e7b28bb453bcc9f173de1102d4bca59c28566b868ee0551dbae40206.json,2026-09-08T09:42:15.684872+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2489368,105003119690,105003119690,105003119690,10.1080/03050629.2025.2489368,A Public Demand Theory of Economic Sanctions,2025,International Interactions,25794,57427253400|57188812190,57427253400,57188812190,true,2,,private/cache/search/83f25208e7b28bb453bcc9f173de1102d4bca59c28566b868ee0551dbae40206.json,2026-09-08T09:42:15.684872+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2495697,105004859758,105004859758,105004859758,10.1080/03050629.2025.2495697,Blame Games in Cyberspace: How Foreign Cues Shape Public Opinion on Cyber Attribution and Retribution,2026,International Interactions,25794,57555175400,57555175400,57555175400,true,1,,private/cache/search/c0a4495a9245b8d49292ea092cc17924571ebe3efd1c604c8135361c92f419ce.json,2026-09-08T09:42:31.671225+00:00,true,true,true,true,true
doi:10.1080/03050629.2025.2556326,105016556973,105016556973,105016556973,10.1080/03050629.2025.2556326,Rights violations and international public opinion,2025,International Interactions,25794,57223324887|36715936400,57223324887,36715936400,true,2,,private/cache/search/4b4b81da7e04c0b004beddec4a0d841ff6666381573de276ce7f479f98558d63.json,2026-09-08T09:42:03.162679+00:00,true,true,true,true,true
doi:10.1080/03050629.2026.2700521,105045223584,105045223584,105045223584,10.1080/03050629.2026.2700521,Leading ladies: Gendered perceptions of chief executives and international threats,2026,International Interactions,25794,58249094400|56187077800,58249094400,56187077800,true,2,,private/cache/search/ca766f8885bdfca9896541ce7c558daf65b297c5baf33e433ac14efdb9003186.json,2026-09-08T09:41:52.059079+00:00,true,true,true,true,true
doi:10.1080/03601277.2023.2172537,85147294804,85147294804,85147294804,10.1080/03601277.2023.2172537,Encouraging older adults to use assistive devices: The role of politeness theory,2023,Educational Gerontology,28673,58088669200|26436115900,58088669200,26436115900,true,2,,private/cache/query_revision_2026_09_10/7b34b248347d5f82de00b8cf82e3820a7572599765fa985b46411f4703bb5e53.json,2026-09-10T11:02:09.475429+00:00,false,true,true,false,
doi:10.1080/03623319.2020.1768484,85087375150,85087375150,85087375150,10.1080/03623319.2020.1768484,"Shut up and dribble? How popularity, activism, and real-world events shape attitudes towards LeBron James and race",2023,Social Science Journal,26437,55462719100|57205544465|57217533218|57208717806,55462719100,57208717806,true,4,,private/cache/search/f074e26c81a8006debb1282ec5bdd3723bc4fe6d5e42dcf7976b2c87f16adba1.json,2026-09-08T09:41:01.184945+00:00,true,true,true,true,true
doi:10.1080/03623319.2020.1782636,85088293543,85088293543,85088293543,10.1080/03623319.2020.1782636,What’s in a name? An experimental test of marital name change on perceptions of female political candidates,2020,Social Science Journal,26437,56847707100|11439396000,56847707100,11439396000,true,2,,private/cache/search/f775e512bdd2cca42979974a8e3fefe46ddbebbb8b12133e33f6b91ea61c05d9.json,2026-09-08T09:40:17.582540+00:00,true,true,true,true,true
doi:10.1080/03623319.2021.1884780,105001980815,105001980815,105001980815,10.1080/03623319.2021.1884780,Scandal-ridden campaigns: the relationship between cognitive load and candidate evaluation,2025,Social Science Journal,26437,35792352000|56053457400,35792352000,56053457400,true,2,,private/cache/search/b180a2c4038efb637a102b6833a60e3438fd705e270b4f2b892c52409a6638c7.json,2026-09-08T09:42:17.730797+00:00,true,true,true,true,true
doi:10.1080/03623319.2021.1884781,105001949974,105001949974,105001949974,10.1080/03623319.2021.1884781,"Research note: authoritarianism, racial resentment, and attitudes on the Colin Kaepernick protests",2025,Social Science Journal,26437,57201662470|55930659800,57201662470,55930659800,true,2,,private/cache/search/b180a2c4038efb637a102b6833a60e3438fd705e270b4f2b892c52409a6638c7.json,2026-09-08T09:42:17.730797+00:00,true,true,true,true,true
doi:10.1080/03623319.2021.1954463,85112060140,85112060140,85112060140,10.1080/03623319.2021.1954463,Rally around your fellows: Information and social trust in a real-world experiment during the corona crisis,2025,Social Science Journal,26437,57204036325|9637975500|57209859470|57220054773,57204036325,57220054773,true,4,,private/cache/search/264948afe93b7498d863687c0d74b3548ce4e3cc69ca9913a86f955ef1fa0843.json,2026-09-08T09:41:52.486190+00:00,true,true,true,true,true
doi:10.1080/03623319.2021.1969511,85114378267,85114378267,85114378267,10.1080/03623319.2021.1969511,When do people become more willing to pay taxes? The effects of government spending information on the public’s willingness to pay taxes,2026,Social Science Journal,26437,57223796254|55091186500|35345036700,57223796254,35345036700,true,3,,private/cache/search/9c44b987d16ee68e3e109c0f52c9695d8ed2bbeef141666bf0daa74531fda5d9.json,2026-09-08T09:41:43.709430+00:00,true,true,true,true,true
doi:10.1080/03623319.2021.1986324,85117229664,85117229664,85117229664,10.1080/03623319.2021.1986324,Experimental evidence on prestige attribution in international relations,2026,Social Science Journal,26437,57219597903,57219597903,57219597903,true,1,,private/cache/search/9c44b987d16ee68e3e109c0f52c9695d8ed2bbeef141666bf0daa74531fda5d9.json,2026-09-08T09:41:43.709430+00:00,true,true,true,true,true
doi:10.1080/03623319.2022.2049557,85127199567,85127199567,85127199567,10.1080/03623319.2022.2049557,Beyond vaccination: messaging from religious leaders can help increase adherence to COVID-19 mitigation guidelines following vaccination. A research note,2025,Social Science Journal,26437,57219597903|36926665900|55747175000,57219597903,55747175000,true,3,,private/cache/search/264948afe93b7498d863687c0d74b3548ce4e3cc69ca9913a86f955ef1fa0843.json,2026-09-08T09:41:52.486190+00:00,true,true,true,true,true
doi:10.1080/03623319.2022.2066878,85131591808,85131591808,85131591808,10.1080/03623319.2022.2066878,Perceptions and assessments of socialism versus the US System: experimental evidence,2025,Social Science Journal,26437,57194325541|26028819200,57194325541,26028819200,true,2,,private/cache/search/264948afe93b7498d863687c0d74b3548ce4e3cc69ca9913a86f955ef1fa0843.json,2026-09-08T09:41:52.486190+00:00,true,true,true,true,true
doi:10.1080/03623319.2023.2221604,85163136162,85163136162,85163136162,10.1080/03623319.2023.2221604,The politics of words: A survey experiment on “defund the police”,2026,Social Science Journal,26437,57299321600|58360240800|57221536396|58362754000|58364016100|58362754100|58364016200|58360876400|35263277100,57299321600,35263277100,true,9,,private/cache/search/9c44b987d16ee68e3e109c0f52c9695d8ed2bbeef141666bf0daa74531fda5d9.json,2026-09-08T09:41:43.709430+00:00,true,true,true,true,true
doi:10.1080/03623319.2024.2441897,85214435302,85214435302,85214435302,10.1080/03623319.2024.2441897,"Framing, emotions, and morality: Understanding media influence on moral attitudes towards the unvaccinated during COVID-19",2025,Social Science Journal,26437,57221093370|57193925553,57221093370,57193925553,true,2,,private/cache/search/1d770b457fbfa4301f90921ec70e0d725c7d0de3248ef430f3c675c3d67f0cd9.json,2026-09-08T09:41:43.579608+00:00,true,true,true,true,true
doi:10.1080/03623319.2025.2549717,105014216482,105014216482,105014216482,10.1080/03623319.2025.2549717,Imagining tomorrow: Americans’ attitudes towards basic income,2026,Social Science Journal,26437,57208739721,57208739721,57208739721,true,1,,private/cache/search/22d5f24e6bcccf5a8d37ae5d901940659fbbfaec2b0f282ae8f1cbe1419726f0.json,2026-09-08T09:42:30.013573+00:00,true,true,true,true,true
doi:10.1080/03623319.2025.2551121,105015058934,105015058934,105015058934,10.1080/03623319.2025.2551121,"Shared identity, shifting blame: Evidence from a survey experiment on victim-blaming attitudes in domestic violence",2026,Social Science Journal,26437,60084241700,60084241700,60084241700,true,1,,private/cache/search/22d5f24e6bcccf5a8d37ae5d901940659fbbfaec2b0f282ae8f1cbe1419726f0.json,2026-09-08T09:42:30.013573+00:00,true,true,true,true,true
doi:10.1080/03623319.2025.2572839,105018823077,105018823077,105018823077,10.1080/03623319.2025.2572839,Does tolerance of diversity include political diversity?,2025,Social Science Journal,26437,26028819200|35091209700|24076851300|8641308500|20436611500|57224314226,26028819200,57224314226,true,6,,private/cache/search/f3b2275699c4490140ab815fb8cc4d73bb9b3593cb2d24bd428662b3b18ddfe8.json,2026-09-08T09:42:01.480908+00:00,true,true,true,true,true
doi:10.1080/03623319.2025.2603223,105028960400,105028960400,105028960400,10.1080/03623319.2025.2603223,"Challenging Sh**hole rhetoric: The impact of race, place, and stereotypes in the face of facts in evaluating immigrants",2026,Social Science Journal,26437,57206480902|56053457400,57206480902,56053457400,true,2,,private/cache/search/2c1489a43e22f3b0209afb54f21db95bf8c253a483c3854aebf219033797009d.json,2026-09-08T09:42:22.696177+00:00,true,true,true,true,true
doi:10.1080/03637751.2014.994646,84938421606,84938421606,84938421606,10.1080/03637751.2014.994646,The Effects of Repetitive News Framing on Political Opinions over Time,2015,Communication Monographs,12853,26036187400|36110114900|14319270400|59454569700,26036187400,59454569700,true,4,,private/cache/search/cb77647cd926db21c95bcf0c65f4b84710e75e4f717b95cc38d6849d7ed93047.json,2026-09-09T07:53:07.321540+00:00,true,true,true,true,true
doi:10.1080/03637751.2015.1030681,84957847950,84957847950,84957847950,10.1080/03637751.2015.1030681,Examining the “Blanket of Protection” Conferred by Inoculation: The Effects of Inoculation Messages on the Cross-protection of Related Attitudes,2016,Communication Monographs,12853,7401598035|15019703100|9633141200,7401598035,9633141200,true,3,,private/cache/query_revision_2026_09_10/a82660683e1d2fa533539975c01c02ecfde22eef8c89cfd964a29890a33e619a.json,2026-09-10T11:02:26.841984+00:00,false,true,true,false,
doi:10.1080/03637751.2022.2097284,85138303350,85138303350,85138303350,10.1080/03637751.2022.2097284,Fighting lies with facts or humor: Comparing the effectiveness of satirical and regular fact-checks in response to misinformation and disinformation,2023,Communication Monographs,12853,53866206500|57193897343,53866206500,57193897343,true,2,,private/cache/search/64bafe8e2238f7e8e2a722782172035e0bbe14c471b985f6d0deb740d56b5c13.json,2026-09-08T09:40:55.907747+00:00,true,true,true,true,true
doi:10.1080/07317115.2025.2505581,105037801441,105037801441,105037801441,10.1080/07317115.2025.2505581,Patient Values Influence Clinician Judgment of Medical Decision-Making Capacity,2026,Clinical Gerontologist,28652,58036341800|57985218800|7006090285,58036341800,7006090285,true,3,,private/cache/query_revision_2026_09_10/050bbcbf48a0457297f2f0b6412f44b337615e6f2d18f80280967fe45951229e.json,2026-09-10T11:01:57.671016+00:00,true,true,true,false,false
