scopus_id,doi,year,source_id,journal,title,identity,all_scopus_ids,candidate,named_base,named_extra,guarded_design,procedure,reading_assignment,latest_revised,initial_concepts,initial_exposure,initial_exposure_human
84959147084,10.1111/sltb.12156,2015,15313,Suicide and Life Threatening Behavior,Positive-Themed Suicide Prevention Messages Delivered by Adolescent Peer Leaders: Proximal Impact on Classmates' Coping Attitudes and Perceptions of Adult Support,doi:10.1111/sltb.12156,84959147084,true,false,false,false,true,false,false,true,false,false
85019545782,10.1111/sltb.12355,2018,15313,Suicide and Life Threatening Behavior,"Media Reporting on Suicide: Evaluating the Effects of Including Preventative Resources and Psychoeducational Information on Suicide Risk, Attitudes, Knowledge, and Help-Seeking Behaviors",doi:10.1111/sltb.12355,85019545782,true,false,false,false,false,true,true,true,false,false
85052795938,10.1111/sltb.12501,2019,15313,Suicide and Life Threatening Behavior,Psychologists’ Willingness to Provide Services to Individuals at Risk of Suicide,doi:10.1111/sltb.12501,85052795938,true,false,false,false,true,false,false,true,true,true
85083278173,10.1111/sltb.12636,2020,15313,Suicide and Life Threatening Behavior,Short-Term Effects of Media Reports on Terrorism That Are Consistent vs. Not Consistent with Media Recommendations on Mass Shootings: A Randomized Controlled Trial,doi:10.1111/sltb.12636,85083278173,true,false,false,false,false,true,true,false,false,false
85172120955,10.1111/sltb.13004,2023,15313,Suicide and Life Threatening Behavior,Werther or Papageno? Examining the effects of news reports of celebrity suicide versus non-celebrity peer suicide on intentions to seek help among vulnerable young adults,doi:10.1111/sltb.13004,85172120955,true,true,false,false,false,false,true,true,true,true
105015116419,10.1111/sltb.70043,2025,15313,Suicide and Life Threatening Behavior,A Randomized Controlled Trial of an SMS-Based Brief Contact Intervention for People Bereaved by Suicide,doi:10.1111/sltb.70043,105015116419,true,false,false,false,true,false,false,true,true,true
84936177761,10.1111/sms.12272,2015,20346,Scandinavian Journal of Medicine and Science in Sports,Can exercise change the stereotypes associated with individuals with cancer?,doi:10.1111/sms.12272,84936177761,true,false,false,true,false,false,false,false,false,false
85116998059,10.1111/sms.14072,2022,20346,Scandinavian Journal of Medicine and Science in Sports,The effect of descriptive norms and social identification on performance and exertion during a physical fitness task,doi:10.1111/sms.14072,85116998059,true,false,false,false,true,false,false,true,false,false
85100887543,10.1111/soc4.12855,2021,14000155895,Sociology Compass,"Shifting categories, changing attitudes: A boundary work approach in the study of attitudes toward migrants",doi:10.1111/soc4.12855,85100887543,true,true,false,false,false,false,true,true,true,true
85080917329,10.1111/socf.12590,2020,18084,Sociological Forum,It’s All in the Definition: Color-Blind Interpretations of School Diversity,doi:10.1111/socf.12590,85080917329,true,true,false,false,false,false,true,true,true,true
85114047130,10.1111/socf.12750,2021,18084,Sociological Forum,Has Pandemic Threat Stoked Xenophobia? How COVID-19 Influences California Voters’ Attitudes toward Diversity and Immigration*,doi:10.1111/socf.12750,85114047130,true,true,false,false,false,false,true,true,true,true
85115229625,10.1111/socf.12769,2021,18084,Sociological Forum,"Revision, Reclassification, and Refrigerators1",doi:10.1111/socf.12769,85115229625,true,true,false,false,false,false,true,true,true,true
85121492178,10.1111/socf.12786,2022,18084,Sociological Forum,"(Bio)Logics of The Family: Gender, Biological Relatedness, and Attitudes Toward Children’s Gender Nonconformity in a Vignette Experiment1",doi:10.1111/socf.12786,85121492178,true,true,false,false,true,false,true,true,true,true
105041559207,10.1111/socf.70082,2026,18084,Sociological Forum,Willingness to Donate to Racially Marked Non-Governmental Organizations: The Case of Environmental Justice,doi:10.1111/socf.70082,105041559207,true,true,false,false,false,false,true,true,true,true
84943817918,10.1111/sode.12128,2015,17508,Social Development,First Arrival and Collective Land Ownership: How Children Reason About Who Owns the Land,doi:10.1111/sode.12128,84943817918,true,true,false,false,false,false,true,true,true,true
85070736573,10.1111/sode.12395,2020,17508,Social Development,"The socializing role of logical consequences, mild punishments, and reasoning in rule-breaking contexts involving multifaceted issues",doi:10.1111/sode.12395,85070736573,true,true,false,false,false,false,true,true,true,true
85013321881,10.1111/soin.12162,2017,18086,Sociological Inquiry,The Interplay between Equity and Gender Ideology in Perceived Housework Fairness: Evidence from an Experimental Vignette Design,doi:10.1111/soin.12162,85013321881,true,true,false,false,false,false,true,true,true,true
85073519390,10.1111/soin.12275,2019,18086,Sociological Inquiry,"Black, Blue, and Blow: The Effect of Race and Criminal History on Perceptions of Police Violence",doi:10.1111/soin.12275,85073519390,true,true,false,false,false,false,true,true,true,true
85090997636,10.1111/soin.12391,2021,18086,Sociological Inquiry,Bystander Intervention Training: Does it Increase Perceptions of Blame for Non-Intervention?,doi:10.1111/soin.12391,85090997636,true,false,false,false,true,false,false,true,false,false
85142191812,10.1111/spc3.12715,2022,19900192137,Social and Personality Psychology Compass,Cognitive dissonance induction as an “inoculator” against negative attitudes towards victims,doi:10.1111/spc3.12715,85142191812,true,false,false,false,true,false,false,true,false,false
85167359499,10.1111/spc3.12866,2023,19900192137,Social and Personality Psychology Compass,Examining approaches to encourage COVID-19 vaccination on social media,doi:10.1111/spc3.12866,85167359499,true,false,false,false,true,false,false,true,true,true
85178490180,10.1111/spc3.12924,2024,19900192137,Social and Personality Psychology Compass,Punishing or praising gossipers: How people interpret the motives driving negative gossip shapes its consequences,doi:10.1111/spc3.12924,85178490180,true,true,false,false,true,false,true,true,true,true
105008545219,10.1111/spc3.70069,2025,19900192137,Social and Personality Psychology Compass,"The Interplay of Psychological Entitlement, Age, and Gender in Meaning Making: An Experimental Study",doi:10.1111/spc3.70069,105008545219,true,false,false,false,true,false,false,true,false,false
85105685379,10.1111/spsr.12453,2021,5700163398,Swiss Political Science Review,Framing Effects on the COVID-19 See-Saw,doi:10.1111/spsr.12453,85105685379,true,true,false,false,false,false,true,true,true,true
85119426755,10.1111/spsr.12493,2021,5700163398,Swiss Political Science Review,Do Citizens use Sociodemographic Characteristics as Cues to Infer Candidate Issue Positions?,doi:10.1111/spsr.12493,85119426755,true,true,false,true,false,false,true,true,true,true
85130525116,10.1111/spsr.12521,2022,5700163398,Swiss Political Science Review,"Wind Turbines, Public Acceptance, and Electoral Outcomes",doi:10.1111/spsr.12521,85130525116,true,true,false,false,false,false,true,true,true,true
85140397041,10.1111/spsr.12545,2023,5700163398,Swiss Political Science Review,What Drives the Selection of Political Information on Google? Tension Between Ideal Democracy and the Influence of Ranking,doi:10.1111/spsr.12545,85140397041,true,true,false,false,false,false,true,true,true,true
85145368819,10.1111/spsr.12554,2023,5700163398,Swiss Political Science Review,Do Citizens Judge Health Experts Through a Partisan Lens? Evidence from a Factorial Survey Experiment,doi:10.1111/spsr.12554,85145368819,true,true,false,false,false,false,true,true,true,true
85196722737,10.1111/spsr.12606,2024,5700163398,Swiss Political Science Review,Deservingness and Welfare Attitudes Through Young Eyes: The Future of the Swiss Welfare State,doi:10.1111/spsr.12606,85196722737,true,true,false,false,false,false,true,true,true,true
85210955880,10.1111/spsr.12643,2025,5700163398,Swiss Political Science Review,When issues matter: A Survey Experiment with Local Leaders,doi:10.1111/spsr.12643,85210955880,true,true,false,false,false,false,true,true,true,true
105016381567,10.1111/spsr.70013,2026,5700163398,Swiss Political Science Review,Uniform for All? A Framing Experiment on the Acceptance of a Gender-Neutral Compulsory Service in Switzerland,doi:10.1111/spsr.70013,105016381567,true,true,false,true,false,false,true,true,true,true
105047006457,10.1111/spsr.70047,2026,5700163398,Swiss Political Science Review,Do Net-Zero Targets Embedded in (EU) Legislation Increase Public Support for Climate Policies?,doi:10.1111/spsr.70047,105047006457,true,true,false,false,false,false,true,true,true,true
84916888529,10.1111/ssqu.12070,2014,26439,Social Science Quarterly,Moving pictures? Experimental evidence of cinematic influence on political attitudes,doi:10.1111/ssqu.12070,84916888529,true,false,false,false,true,false,false,true,false,false
84916601017,10.1111/ssqu.12105,2014,26439,Social Science Quarterly,Americans Fill Out President Obama's Census Form: What is His Race?,doi:10.1111/ssqu.12105,84916601017,true,true,false,false,false,false,true,true,true,true
84916602879,10.1111/ssqu.12112,2014,26439,Social Science Quarterly,The decline of daily newspapers and the third-person effect,doi:10.1111/ssqu.12112,84916602879,true,false,false,false,true,false,false,true,false,false
84929656284,10.1111/ssqu.12158,2015,26439,Social Science Quarterly,Mass Deportations and the Future of Latino Partisanship,doi:10.1111/ssqu.12158,84929656284,true,true,false,false,false,false,true,true,true,true
84958918544,10.1111/ssqu.12159,2015,26439,Social Science Quarterly,Moral Frames and Climate Change Policy Attitudes,doi:10.1111/ssqu.12159,84958918544,true,true,false,false,false,false,true,true,true,true
84958944486,10.1111/ssqu.12169,2015,26439,Social Science Quarterly,God and Marriage: The Impact of Religious Identity Priming on Attitudes Toward Same-Sex Marriage,doi:10.1111/ssqu.12169,84958944486,true,true,false,false,false,false,true,true,true,true
84946771843,10.1111/ssqu.12219,2016,26439,Social Science Quarterly,"Bully Partisan or Partisan Bully?: Partisanship, Elite Polarization, and U.S. Presidential Communication",doi:10.1111/ssqu.12219,84946771843,true,false,false,false,true,false,false,true,true,true
84966473936,10.1111/ssqu.12234,2016,26439,Social Science Quarterly,Do Frames Emphasizing Harm to Age and Racial-Ethnic Groups Reduce Support for Voter ID Laws?,doi:10.1111/ssqu.12234,84966473936,true,true,false,false,false,false,false,true,true,true
84973879597,10.1111/ssqu.12308,2017,26439,Social Science Quarterly,Presidential Appointments and Policy Priorities*,doi:10.1111/ssqu.12308,84973879597,true,false,false,true,false,false,false,false,false,false
85000879062,10.1111/ssqu.12336,2017,26439,Social Science Quarterly,A Convenient Truth: University Employees as Heterogeneous and Inexpensive Experimental Samples,doi:10.1111/ssqu.12336,85000879062,true,true,false,false,false,false,true,true,true,true
84996599559,10.1111/ssqu.12338,2017,26439,Social Science Quarterly,“I Don't Agree with Giving Cash”: A Survey Experiment Examining Support for Public Assistance,doi:10.1111/ssqu.12338,84996599559,true,true,false,false,false,false,true,true,true,true
